 0.10000000E-01 0.23516265E+00 0.23501562E+00 0.23518971E+00 0.23531340E+00 0.23538661E+00 0.23540934E+00 0.23538156E+00 0.23530329E+00 0.23517457E+00 0.23499545E+00
 0.12000000E-01 0.23516255E+00 0.23501553E+00 0.23518962E+00 0.23531330E+00 0.23538652E+00 0.23540925E+00 0.23538147E+00 0.23530320E+00 0.23517448E+00 0.23499535E+00
 0.14000000E-01 0.23516247E+00 0.23501545E+00 0.23518954E+00 0.23531323E+00 0.23538645E+00 0.23540918E+00 0.23538140E+00 0.23530313E+00 0.23517440E+00 0.23499527E+00
 0.16000000E-01 0.23516226E+00 0.23501524E+00 0.23518934E+00 0.23531303E+00 0.23538625E+00 0.23540898E+00 0.23538120E+00 0.23530292E+00 0.23517420E+00 0.23499506E+00
 0.18000000E-01 0.23516213E+00 0.23501511E+00 0.23518922E+00 0.23531291E+00 0.23538613E+00 0.23540886E+00 0.23538108E+00 0.23530280E+00 0.23517407E+00 0.23499493E+00
 0.20000000E-01 0.23516193E+00 0.23501491E+00 0.23518903E+00 0.23531272E+00 0.23538595E+00 0.23540868E+00 0.23538089E+00 0.23530262E+00 0.23517388E+00 0.23499474E+00
 0.22000000E-01 0.23516176E+00 0.23501475E+00 0.23518886E+00 0.23531256E+00 0.23538580E+00 0.23540852E+00 0.23538074E+00 0.23530246E+00 0.23517372E+00 0.23499457E+00
 0.24000000E-01 0.23516153E+00 0.23501452E+00 0.23518864E+00 0.23531235E+00 0.23538558E+00 0.23540831E+00 0.23538052E+00 0.23530224E+00 0.23517349E+00 0.23499434E+00
 0.26000000E-01 0.23516127E+00 0.23501426E+00 0.23518838E+00 0.23531209E+00 0.23538533E+00 0.23540806E+00 0.23538027E+00 0.23530199E+00 0.23517324E+00 0.23499408E+00
 0.28000000E-01 0.23516095E+00 0.23501394E+00 0.23518807E+00 0.23531179E+00 0.23538502E+00 0.23540776E+00 0.23537997E+00 0.23530168E+00 0.23517292E+00 0.23499376E+00
 0.30000000E-01 0.23516069E+00 0.23501368E+00 0.23518783E+00 0.23531155E+00 0.23538479E+00 0.23540752E+00 0.23537974E+00 0.23530144E+00 0.23517268E+00 0.23499350E+00
 0.32000000E-01 0.23516037E+00 0.23501336E+00 0.23518751E+00 0.23531124E+00 0.23538449E+00 0.23540722E+00 0.23537943E+00 0.23530113E+00 0.23517236E+00 0.23499318E+00
 0.34000000E-01 0.23516007E+00 0.23501306E+00 0.23518722E+00 0.23531096E+00 0.23538421E+00 0.23540694E+00 0.23537915E+00 0.23530085E+00 0.23517207E+00 0.23499288E+00
 0.36000000E-01 0.23515972E+00 0.23501272E+00 0.23518689E+00 0.23531063E+00 0.23538388E+00 0.23540662E+00 0.23537883E+00 0.23530052E+00 0.23517174E+00 0.23499254E+00
 0.38000000E-01 0.23515937E+00 0.23501238E+00 0.23518655E+00 0.23531030E+00 0.23538356E+00 0.23540630E+00 0.23537850E+00 0.23530019E+00 0.23517140E+00 0.23499219E+00
 0.40000000E-01 0.23515898E+00 0.23501198E+00 0.23518617E+00 0.23530993E+00 0.23538319E+00 0.23540593E+00 0.23537814E+00 0.23529982E+00 0.23517102E+00 0.23499180E+00
 0.42000000E-01 0.23515857E+00 0.23501158E+00 0.23518578E+00 0.23530954E+00 0.23538281E+00 0.23540555E+00 0.23537775E+00 0.23529943E+00 0.23517062E+00 0.23499139E+00
 0.44000000E-01 0.23515875E+00 0.23501178E+00 0.23518600E+00 0.23530978E+00 0.23538305E+00 0.23540580E+00 0.23537799E+00 0.23529966E+00 0.23517085E+00 0.23499159E+00
 0.46000000E-01 0.23515782E+00 0.23501083E+00 0.23518506E+00 0.23530884E+00 0.23538212E+00 0.23540487E+00 0.23537706E+00 0.23529873E+00 0.23516990E+00 0.23499064E+00
 0.48000000E-01 0.23515745E+00 0.23501047E+00 0.23518471E+00 0.23530851E+00 0.23538180E+00 0.23540454E+00 0.23537674E+00 0.23529840E+00 0.23516956E+00 0.23499028E+00
 0.50000000E-01 0.23515680E+00 0.23500982E+00 0.23518407E+00 0.23530788E+00 0.23538117E+00 0.23540392E+00 0.23537611E+00 0.23529776E+00 0.23516892E+00 0.23498963E+00
 0.52000000E-01 0.23515616E+00 0.23500917E+00 0.23518344E+00 0.23530725E+00 0.23538055E+00 0.23540329E+00 0.23537548E+00 0.23529713E+00 0.23516828E+00 0.23498898E+00
 0.54000000E-01 0.23515564E+00 0.23500867E+00 0.23518294E+00 0.23530676E+00 0.23538007E+00 0.23540282E+00 0.23537501E+00 0.23529665E+00 0.23516778E+00 0.23498847E+00
 0.56000000E-01 0.23515512E+00 0.23500815E+00 0.23518244E+00 0.23530627E+00 0.23537959E+00 0.23540234E+00 0.23537452E+00 0.23529616E+00 0.23516728E+00 0.23498795E+00
 0.58000000E-01 0.23515460E+00 0.23500763E+00 0.23518194E+00 0.23530578E+00 0.23537910E+00 0.23540186E+00 0.23537404E+00 0.23529567E+00 0.23516678E+00 0.23498743E+00
 0.60000000E-01 0.23515400E+00 0.23500704E+00 0.23518136E+00 0.23530522E+00 0.23537855E+00 0.23540130E+00 0.23537348E+00 0.23529510E+00 0.23516620E+00 0.23498684E+00
 0.62000000E-01 0.23515332E+00 0.23500636E+00 0.23518070E+00 0.23530457E+00 0.23537790E+00 0.23540066E+00 0.23537284E+00 0.23529445E+00 0.23516553E+00 0.23498616E+00
 0.64000000E-01 0.23515269E+00 0.23500573E+00 0.23518009E+00 0.23530397E+00 0.23537731E+00 0.23540008E+00 0.23537225E+00 0.23529385E+00 0.23516492E+00 0.23498553E+00
 0.66000000E-01 0.23515192E+00 0.23500497E+00 0.23517934E+00 0.23530324E+00 0.23537659E+00 0.23539935E+00 0.23537152E+00 0.23529312E+00 0.23516417E+00 0.23498476E+00
 0.68000000E-01 0.23515130E+00 0.23500435E+00 0.23517874E+00 0.23530264E+00 0.23537600E+00 0.23539877E+00 0.23537094E+00 0.23529252E+00 0.23516357E+00 0.23498414E+00
 0.70000000E-01 0.23515063E+00 0.23500368E+00 0.23517809E+00 0.23530201E+00 0.23537538E+00 0.23539815E+00 0.23537031E+00 0.23529189E+00 0.23516292E+00 0.23498347E+00
 0.72000000E-01 0.23515000E+00 0.23500307E+00 0.23517750E+00 0.23530144E+00 0.23537481E+00 0.23539759E+00 0.23536975E+00 0.23529131E+00 0.23516232E+00 0.23498285E+00
 0.74000000E-01 0.23514931E+00 0.23500239E+00 0.23517684E+00 0.23530079E+00 0.23537417E+00 0.23539695E+00 0.23536911E+00 0.23529066E+00 0.23516166E+00 0.23498217E+00
 0.76000000E-01 0.23514842E+00 0.23500149E+00 0.23517596E+00 0.23529992E+00 0.23537332E+00 0.23539610E+00 0.23536825E+00 0.23528980E+00 0.23516078E+00 0.23498128E+00
 0.78000000E-01 0.23514764E+00 0.23500071E+00 0.23517520E+00 0.23529918E+00 0.23537258E+00 0.23539536E+00 0.23536751E+00 0.23528905E+00 0.23516002E+00 0.23498049E+00
 0.80000000E-01 0.23514688E+00 0.23499996E+00 0.23517447E+00 0.23529846E+00 0.23537187E+00 0.23539466E+00 0.23536681E+00 0.23528833E+00 0.23515929E+00 0.23497974E+00
 0.82000000E-01 0.23514606E+00 0.23499914E+00 0.23517367E+00 0.23529768E+00 0.23537111E+00 0.23539389E+00 0.23536604E+00 0.23528755E+00 0.23515849E+00 0.23497892E+00
 0.84000000E-01 0.23514523E+00 0.23499832E+00 0.23517287E+00 0.23529690E+00 0.23537033E+00 0.23539313E+00 0.23536526E+00 0.23528677E+00 0.23515769E+00 0.23497810E+00
 0.86000000E-01 0.23514441E+00 0.23499751E+00 0.23517208E+00 0.23529613E+00 0.23536957E+00 0.23539237E+00 0.23536450E+00 0.23528599E+00 0.23515689E+00 0.23497728E+00
 0.88000000E-01 0.23514349E+00 0.23499659E+00 0.23517119E+00 0.23529525E+00 0.23536871E+00 0.23539151E+00 0.23536364E+00 0.23528512E+00 0.23515600E+00 0.23497636E+00
 0.90000000E-01 0.23514262E+00 0.23499573E+00 0.23517035E+00 0.23529443E+00 0.23536790E+00 0.23539070E+00 0.23536282E+00 0.23528429E+00 0.23515516E+00 0.23497549E+00
