 0.10000000E-01 0.13525743E-03 0.23522134E+00
 0.12000000E-01 0.13212518E-03 0.23522124E+00
 0.14000000E-01 0.12845810E-03 0.23522117E+00
 0.16000000E-01 0.12591523E-03 0.23522096E+00
 0.18000000E-01 0.12380950E-03 0.23522084E+00
 0.20000000E-01 0.12410479E-03 0.23522065E+00
 0.22000000E-01 0.12760574E-03 0.23522049E+00
 0.24000000E-01 0.13049863E-03 0.23522027E+00
 0.26000000E-01 0.13018357E-03 0.23522001E+00
 0.28000000E-01 0.12852714E-03 0.23521970E+00
 0.30000000E-01 0.12717529E-03 0.23521946E+00
 0.32000000E-01 0.12588727E-03 0.23521915E+00
 0.34000000E-01 0.12535917E-03 0.23521886E+00
 0.36000000E-01 0.12685684E-03 0.23521852E+00
 0.38000000E-01 0.12906121E-03 0.23521819E+00
 0.40000000E-01 0.12955369E-03 0.23521781E+00
 0.42000000E-01 0.12862939E-03 0.23521742E+00
 0.44000000E-01 0.12767435E-03 0.23521764E+00
 0.46000000E-01 0.12680155E-03 0.23521670E+00
 0.48000000E-01 0.12612202E-03 0.23521636E+00
 0.50000000E-01 0.12666847E-03 0.23521572E+00
 0.52000000E-01 0.12830518E-03 0.23521509E+00
 0.54000000E-01 0.12918538E-03 0.23521459E+00
 0.56000000E-01 0.12874571E-03 0.23521410E+00
 0.58000000E-01 0.12799701E-03 0.23521359E+00
 0.60000000E-01 0.12735412E-03 0.23521302E+00
 0.62000000E-01 0.12671492E-03 0.23521236E+00
 0.64000000E-01 0.12674048E-03 0.23521175E+00
 0.66000000E-01 0.12786016E-03 0.23521101E+00
 0.68000000E-01 0.12890698E-03 0.23521041E+00
 0.70000000E-01 0.12886114E-03 0.23520976E+00
 0.72000000E-01 0.12827447E-03 0.23520917E+00
 0.74000000E-01 0.12775573E-03 0.23520851E+00
 0.76000000E-01 0.12722071E-03 0.23520764E+00
 0.78000000E-01 0.12697515E-03 0.23520688E+00
 0.80000000E-01 0.12763226E-03 0.23520615E+00
 0.82000000E-01 0.12867239E-03 0.23520536E+00
 0.84000000E-01 0.12895479E-03 0.23520457E+00
 0.86000000E-01 0.12854491E-03 0.23520378E+00
 0.88000000E-01 0.12809300E-03 0.23520289E+00
 0.90000000E-01 0.12766218E-03 0.23520205E+00
 0.92000000E-01 0.12730586E-03 0.23520118E+00
 0.94000000E-01 0.12758558E-03 0.23520044E+00
 0.96000000E-01 0.12848865E-03 0.23519956E+00
 0.98000000E-01 0.12902219E-03 0.23519843E+00
 0.10000000E+00 0.12881687E-03 0.23519731E+00
 0.11000000E+00 0.12837530E-03 0.23519235E+00
 0.12000000E+00 0.12810956E-03 0.23518650E+00
 0.13000000E+00 0.12908589E-03 0.23518035E+00
 0.14000000E+00 0.12909703E-03 0.23517382E+00
 0.15000000E+00 0.12870423E-03 0.23516673E+00
 0.16000000E+00 0.12958239E-03 0.23515917E+00
 0.17000000E+00 0.12986795E-03 0.23515123E+00
 0.18000000E+00 0.12945105E-03 0.23514248E+00
 0.19000000E+00 0.13027432E-03 0.23513335E+00
 0.20000000E+00 0.13073013E-03 0.23512381E+00
 0.21000000E+00 0.13035309E-03 0.23511371E+00
 0.22000000E+00 0.13114967E-03 0.23510271E+00
 0.23000000E+00 0.13171533E-03 0.23509178E+00
 0.24000000E+00 0.13141407E-03 0.23508014E+00
 0.25000000E+00 0.13220733E-03 0.23506801E+00
 0.26000000E+00 0.13284906E-03 0.23505508E+00
 0.27000000E+00 0.13264084E-03 0.23504186E+00
 0.28000000E+00 0.13345344E-03 0.23502796E+00
 0.29000000E+00 0.13415238E-03 0.23501351E+00
 0.30000000E+00 0.13404532E-03 0.23499861E+00
 0.31000000E+00 0.13489964E-03 0.23498325E+00
 0.32000000E+00 0.13564329E-03 0.23496732E+00
 0.33000000E+00 0.13564586E-03 0.23495057E+00
 0.34000000E+00 0.13656256E-03 0.23493332E+00
 0.35000000E+00 0.13733774E-03 0.23491563E+00
 0.36000000E+00 0.13746819E-03 0.23489762E+00
 0.37000000E+00 0.13846430E-03 0.23487856E+00
 0.38000000E+00 0.13925053E-03 0.23485927E+00
 0.39000000E+00 0.13954545E-03 0.23483898E+00
 0.40000000E+00 0.14063376E-03 0.23481878E+00
 0.41000000E+00 0.14139825E-03 0.23479692E+00
 0.42000000E+00 0.14191617E-03 0.23477509E+00
 0.43000000E+00 0.14310715E-03 0.23475236E+00
 0.44000000E+00 0.14380938E-03 0.23472983E+00
 0.45000000E+00 0.14461957E-03 0.23470545E+00
 0.46000000E+00 0.14592304E-03 0.23468094E+00
 0.47000000E+00 0.14654630E-03 0.23465580E+00
 0.48000000E+00 0.14769371E-03 0.23462968E+00
 0.49000000E+00 0.14910618E-03 0.23460331E+00
 0.50000000E+00 0.14972527E-03 0.23457619E+00
 0.51000000E+00 0.15119150E-03 0.23454836E+00
 0.52000000E+00 0.15265034E-03 0.23451965E+00
 0.53000000E+00 0.15348826E-03 0.23449032E+00
 0.54000000E+00 0.15521537E-03 0.23446029E+00
 0.55000000E+00 0.15656651E-03 0.23442944E+00
 0.56000000E+00 0.15792360E-03 0.23439811E+00
 0.57000000E+00 0.15988838E-03 0.23436548E+00
 0.58000000E+00 0.16107661E-03 0.23433240E+00
 0.59000000E+00 0.16307039E-03 0.23429876E+00
 0.60000000E+00 0.16520715E-03 0.23426386E+00
 0.61000000E+00 0.16663008E-03 0.23426380E+00
 0.62000000E+00 0.16912745E-03 0.23419190E+00
 0.63000000E+00 0.17114121E-03 0.23415468E+00
 0.64000000E+00 0.17345236E-03 0.23411170E+00
 0.65000000E+00 0.17638670E-03 0.23407738E+00
 0.66000000E+00 0.17838005E-03 0.23403777E+00
 0.67000000E+00 0.18168045E-03 0.23399683E+00
 0.68000000E+00 0.18476713E-03 0.23395497E+00
 0.69000000E+00 0.18787028E-03 0.23391251E+00
 0.70000000E+00 0.19204266E-03 0.23386984E+00
 0.71000000E+00 0.19519366E-03 0.23382373E+00
 0.72000000E+00 0.20009731E-03 0.23379812E+00
 0.73000000E+00 0.20495208E-03 0.23373162E+00
 0.74000000E+00 0.21019670E-03 0.23368380E+00
 0.75000000E+00 0.21729138E-03 0.23363455E+00
 0.76000000E+00 0.22360920E-03 0.23358471E+00
 0.77000000E+00 0.23425357E-03 0.23353335E+00
 0.78000000E+00 0.25465638E-03 0.23348154E+00
