 0.10000000E-01 -.22188326E+01 -.23548785E+01 -.23555461E+01 -.23560217E+01 -.23563052E+01 -.23563965E+01 -.23562956E+01 -.23560025E+01 -.23555173E+01 -.23548401E+01
 0.12000000E-01 -.22142703E+01 -.23500645E+01 -.23507308E+01 -.23512054E+01 -.23514884E+01 -.23515795E+01 -.23514788E+01 -.23511863E+01 -.23507020E+01 -.23500262E+01
 0.14000000E-01 -.22088790E+01 -.23443758E+01 -.23450405E+01 -.23455140E+01 -.23457963E+01 -.23458872E+01 -.23457867E+01 -.23454949E+01 -.23450118E+01 -.23443375E+01
 0.16000000E-01 -.22026592E+01 -.23378128E+01 -.23384757E+01 -.23389480E+01 -.23392295E+01 -.23393201E+01 -.23392199E+01 -.23389289E+01 -.23384471E+01 -.23377747E+01
 0.18000000E-01 -.21956112E+01 -.23303759E+01 -.23310367E+01 -.23315075E+01 -.23317882E+01 -.23318786E+01 -.23317787E+01 -.23314885E+01 -.23310082E+01 -.23303379E+01
 0.20000000E-01 -.21877345E+01 -.23220646E+01 -.23227231E+01 -.23231923E+01 -.23234720E+01 -.23235621E+01 -.23234625E+01 -.23231734E+01 -.23226947E+01 -.23220267E+01
 0.22000000E-01 -.21790313E+01 -.23128812E+01 -.23135372E+01 -.23140046E+01 -.23142832E+01 -.23143729E+01 -.23142737E+01 -.23139857E+01 -.23135089E+01 -.23128434E+01
 0.24000000E-01 -.21695006E+01 -.23028247E+01 -.23034779E+01 -.23039433E+01 -.23042207E+01 -.23043101E+01 -.23042113E+01 -.23039245E+01 -.23034497E+01 -.23027871E+01
 0.26000000E-01 -.21591434E+01 -.22918960E+01 -.22925462E+01 -.22930095E+01 -.22932856E+01 -.22933746E+01 -.22932763E+01 -.22929908E+01 -.22925182E+01 -.22918586E+01
 0.28000000E-01 -.21479602E+01 -.22800958E+01 -.22807428E+01 -.22812038E+01 -.22814785E+01 -.22815670E+01 -.22814692E+01 -.22811852E+01 -.22807149E+01 -.22800586E+01
 0.30000000E-01 -.21359516E+01 -.22674246E+01 -.22680681E+01 -.22685266E+01 -.22687999E+01 -.22688879E+01 -.22687906E+01 -.22685081E+01 -.22680404E+01 -.22673876E+01
 0.32000000E-01 -.21231183E+01 -.22538833E+01 -.22545231E+01 -.22549789E+01 -.22552506E+01 -.22553381E+01 -.22552414E+01 -.22549605E+01 -.22544955E+01 -.22538465E+01
