   2.2000000000000006E-002     1926621        2456
   4.1999999999999996E-002     1846301        2448
   6.2000000000000000E-002     1816043        2416
   8.2000000000000045E-002     1632658        2440
  0.11000000000000008          1567061        2320
  0.21000000000000019          1765048        2384
  0.31000000000000028          1959456        2248
  0.41000000000000036          1427381        2064
  0.51000000000000012          1209834        2000
  0.60999999999999976          1237212        2032
  0.70999999999999941          1077870        1960
  0.80999999999999894           774103        1880
  0.90999999999999859          1083974        1968
   1.0099999999999982          1073018        1944
   1.1099999999999979          1166564        1984
   1.2099999999999973          1268266        2064
   1.3099999999999969          1122131        1944
   1.4099999999999966          1121913        1968
   1.5099999999999962          1060625        1888
   1.6099999999999959          1069204        1944
   1.7099999999999955           973660        1944
   1.8099999999999954          1076910        1896
   1.8499999999999952           937588        1880
   1.8899999999999950          1107134        2008
   1.9299999999999948           998078        1952
   1.9699999999999949          1032936        1920
   2.0099999999999945           977979        1936
   2.0499999999999945          1067324        1976
   2.0899999999999941          1002450        2000
   2.1299999999999941          1068281        2032
   2.1699999999999942           843578        1896
   2.2419999999999938          1087210        1968
   2.4419999999999931          1013782        1880
   2.6419999999999919          1068599        1992
   2.8419999999999912           961504        2000
   3.2019999999999906          1107246        2000
   4.2019999999999911          1071354        2032
   5.2019999999999911          1124914        1904
   6.2019999999999911          1109079        1912
   7.2019999999999911          1229796        2024
   8.2019999999999911          1187489        2176
   9.2019999999999911          1287165        2208
   10.201999999999991          1269430        2200
   11.201999999999991          1232728        2216
   12.201999999999991          1294122        2152
   13.201999999999991          1330796        2248
   14.201999999999991          1265604        2256
   15.201999999999989          1454392        2328
   16.201999999999988          1512705        2256
   17.201999999999988          1423403        2272
   18.201999999999988          1500342        2368
   19.201999999999988          1488598        2272
   20.201999999999988          1605195        2344
   21.201999999999988          1607220        2472
   22.201999999999988          1495084        2344
   23.201999999999988          1538056        2400
   24.201999999999988          1625043        2440
   25.201999999999988          1600490        2432
   26.201999999999988          1598150        2464
   27.201999999999988          1651364        2456
   28.201999999999988          1654280        2496
   29.201999999999988          1658345        2496
   30.201999999999988          1658904        2352
