 0.10000000E-01 0.13818274E+05 -.23484250E+01
 0.12000000E-01 0.13811051E+05 -.23436229E+01
 0.14000000E-01 0.13802508E+05 -.23379481E+01
 0.16000000E-01 0.13792649E+05 -.23314013E+01
 0.18000000E-01 0.13781468E+05 -.23239827E+01
 0.20000000E-01 0.13768964E+05 -.23156918E+01
 0.22000000E-01 0.13755134E+05 -.23065310E+01
 0.24000000E-01 0.13739975E+05 -.22964992E+01
 0.26000000E-01 0.13723481E+05 -.22855974E+01
 0.28000000E-01 0.13705652E+05 -.22738263E+01
 0.30000000E-01 0.13686484E+05 -.22611863E+01
 0.32000000E-01 0.13665970E+05 -.22476782E+01
 0.34000000E-01 0.13644109E+05 -.22333028E+01
 0.36000000E-01 0.13620892E+05 -.22180605E+01
 0.38000000E-01 0.13596314E+05 -.22019527E+01
 0.40000000E-01 0.13570371E+05 -.21849798E+01
 0.42000000E-01 0.13543058E+05 -.21671430E+01
 0.44000000E-01 0.13514367E+05 -.21484431E+01
 0.46000000E-01 0.13484291E+05 -.21288789E+01
 0.48000000E-01 0.13452822E+05 -.21084583E+01
 0.50000000E-01 0.13419953E+05 -.20871752E+01
 0.52000000E-01 0.13385676E+05 -.20650336E+01
 0.54000000E-01 0.13349983E+05 -.20420348E+01
 0.56000000E-01 0.13312865E+05 -.20181793E+01
 0.58000000E-01 0.13274310E+05 -.19934690E+01
 0.60000000E-01 0.13234309E+05 -.19679052E+01
 0.62000000E-01 0.13192852E+05 -.19414891E+01
 0.64000000E-01 0.13149926E+05 -.19142222E+01
 0.66000000E-01 0.13105523E+05 -.18861059E+01
 0.68000000E-01 0.13059624E+05 -.18571421E+01
 0.70000000E-01 0.13012221E+05 -.18273322E+01
 0.72000000E-01 0.12963298E+05 -.17966776E+01
 0.74000000E-01 0.12912841E+05 -.17651803E+01
 0.76000000E-01 0.12860834E+05 -.17328420E+01
 0.78000000E-01 0.12807261E+05 -.16996644E+01
 0.80000000E-01 0.12752102E+05 -.16656500E+01
 0.82000000E-01 0.12695346E+05 -.16307988E+01
 0.84000000E-01 0.12636968E+05 -.15951153E+01
 0.86000000E-01 0.12576950E+05 -.15585939E+01
 0.88000000E-01 0.12515269E+05 -.15212549E+01
 0.90000000E-01 0.12451904E+05 -.14830826E+01
 0.92000000E-01 0.12386830E+05 -.14440851E+01
 0.94000000E-01 0.12320023E+05 -.14042647E+01
 0.96000000E-01 0.12251457E+05 -.13636237E+01
 0.98000000E-01 0.12181100E+05 -.13221644E+01
 0.10000000E+00 0.12108926E+05 -.12798890E+01
 0.11000000E+00 0.11719593E+05 -.10563609E+01
 0.12000000E+00 0.11279022E+05 -.81282179E+00
 0.13000000E+00 0.10780269E+05 -.54963604E+00
 0.14000000E+00 0.10212840E+05 -.26720360E+00
 0.15000000E+00 0.95591583E+04 0.34033309E-01
 0.16000000E+00 0.87829874E+04 0.35359235E+00
 0.17000000E+00 0.77487445E+04 0.67605182E+00
 0.18000000E+00 0.66032155E+04 0.89628722E+00
 0.19000000E+00 0.55931430E+04 0.10519362E+01
 0.20000000E+00 0.47031235E+04 0.11648306E+01
 0.21000000E+00 0.39193424E+04 0.12438904E+01
 0.22000000E+00 0.32304244E+04 0.12945125E+01
 0.23000000E+00 0.26269117E+04 0.13205364E+01
 0.24000000E+00 0.21008723E+04 0.13249907E+01
 0.25000000E+00 0.16456001E+04 0.13104540E+01
 0.26000000E+00 0.12553822E+04 0.12792585E+01
 0.27000000E+00 0.92531939E+03 0.12336243E+01
 0.28000000E+00 0.65118352E+03 0.11757645E+01
 0.29000000E+00 0.42930402E+03 0.11079722E+01
 0.30000000E+00 0.25647721E+03 0.10327375E+01
 0.31000000E+00 0.12989255E+03 0.95289797E+00
 0.32000000E+00 0.47072597E+02 0.87192592E+00
 0.33000000E+00 0.58219408E+01 0.79467915E+00
 0.34000000E+00 0.11006039E+00 0.73149083E+00
 0.35000000E+00 0.87152154E-01 0.68499993E+00
 0.36000000E+00 0.72152458E-01 0.64717243E+00
 0.37000000E+00 0.61070081E-01 0.61526362E+00
 0.38000000E+00 0.52441848E-01 0.58779021E+00
 0.39000000E+00 0.45510240E-01 0.56379873E+00
 0.40000000E+00 0.39820673E-01 0.54262321E+00
 0.41000000E+00 0.35075589E-01 0.52377369E+00
 0.42000000E+00 0.31068383E-01 0.50687570E+00
 0.43000000E+00 0.27649476E-01 0.49163829E+00
 0.44000000E+00 0.24707831E-01 0.47782588E+00
 0.45000000E+00 0.22158426E-01 0.46524990E+00
 0.46000000E+00 0.19934921E-01 0.45375520E+00
 0.47000000E+00 0.17985054E-01 0.44320643E+00
 0.48000000E+00 0.16266746E-01 0.43349890E+00
 0.49000000E+00 0.14745746E-01 0.42453725E+00
 0.50000000E+00 0.13394184E-01 0.41624136E+00
 0.51000000E+00 0.12188769E-01 0.40850708E+00
 0.52000000E+00 0.11110133E-01 0.40138403E+00
 0.53000000E+00 0.10142117E-01 0.39470986E+00
 0.54000000E+00 0.92709077E-02 0.38847679E+00
 0.55000000E+00 0.84847513E-02 0.38268610E+00
 0.56000000E+00 0.77737275E-02 0.37717698E+00
 0.57000000E+00 0.71291902E-02 0.37204371E+00
 0.58000000E+00 0.65436622E-02 0.36721596E+00
 0.59000000E+00 0.60107688E-02 0.36266915E+00
 0.60000000E+00 0.55248748E-02 0.35838072E+00
 0.61000000E+00 0.50810454E-02 0.35433046E+00
 0.62000000E+00 0.46750252E-02 0.35050098E+00
 0.63000000E+00 0.43030317E-02 0.34687456E+00
 0.64000000E+00 0.39616818E-02 0.34343758E+00
 0.65000000E+00 0.36480736E-02 0.34017561E+00
 0.66000000E+00 0.33595865E-02 0.33707536E+00
 0.67000000E+00 0.30938494E-02 0.33413038E+00
 0.68000000E+00 0.28488396E-02 0.33132526E+00
 0.69000000E+00 0.26226734E-02 0.32865240E+00
 0.70000000E+00 0.24136742E-02 0.32610338E+00
 0.71000000E+00 0.22204010E-02 0.32366991E+00
