 0.10000000E-01 0.80565662E-04 0.24051368E+00
 0.12000000E-01 0.78699594E-04 0.24051367E+00
 0.14000000E-01 0.76514828E-04 0.24051355E+00
 0.16000000E-01 0.74999594E-04 0.24051362E+00
 0.18000000E-01 0.73744632E-04 0.24051357E+00
 0.20000000E-01 0.73919542E-04 0.24051355E+00
 0.22000000E-01 0.76003589E-04 0.24051350E+00
 0.24000000E-01 0.77725514E-04 0.24051348E+00
 0.26000000E-01 0.77536923E-04 0.24051323E+00
 0.28000000E-01 0.76549382E-04 0.24051317E+00
 0.30000000E-01 0.75743120E-04 0.24051315E+00
 0.32000000E-01 0.74974796E-04 0.24051294E+00
 0.34000000E-01 0.74658807E-04 0.24051282E+00
 0.36000000E-01 0.75548844E-04 0.24051269E+00
 0.38000000E-01 0.76859628E-04 0.24051262E+00
 0.40000000E-01 0.77151234E-04 0.24051255E+00
 0.42000000E-01 0.76599294E-04 0.24051231E+00
 0.44000000E-01 0.76028929E-04 0.24051215E+00
 0.46000000E-01 0.75507459E-04 0.24051199E+00
 0.48000000E-01 0.75100896E-04 0.24051186E+00
 0.50000000E-01 0.75423805E-04 0.24051167E+00
 0.52000000E-01 0.76395488E-04 0.24051147E+00
 0.54000000E-01 0.76917012E-04 0.24051131E+00
 0.56000000E-01 0.76653106E-04 0.24051114E+00
 0.58000000E-01 0.76205208E-04 0.24051095E+00
 0.60000000E-01 0.75820175E-04 0.24051079E+00
 0.62000000E-01 0.75437241E-04 0.24051054E+00
 0.64000000E-01 0.75449542E-04 0.24051036E+00
 0.66000000E-01 0.76112449E-04 0.24051004E+00
 0.68000000E-01 0.76732048E-04 0.24050981E+00
 0.70000000E-01 0.76701875E-04 0.24050962E+00
 0.72000000E-01 0.76350007E-04 0.24050940E+00
 0.74000000E-01 0.76038425E-04 0.24050919E+00
 0.76000000E-01 0.75717090E-04 0.24050886E+00
 0.78000000E-01 0.75567646E-04 0.24050862E+00
 0.80000000E-01 0.75954493E-04 0.24050838E+00
 0.82000000E-01 0.76568920E-04 0.24050811E+00
 0.84000000E-01 0.76733141E-04 0.24050793E+00
 0.86000000E-01 0.76485978E-04 0.24050762E+00
 0.88000000E-01 0.76213726E-04 0.24050741E+00
 0.90000000E-01 0.75953934E-04 0.24050692E+00
 0.92000000E-01 0.75738251E-04 0.24050669E+00
 0.94000000E-01 0.75900031E-04 0.24050625E+00
 0.96000000E-01 0.76431800E-04 0.24050594E+00
 0.98000000E-01 0.76744240E-04 0.24050545E+00
 0.10000000E+00 0.76618099E-04 0.24050525E+00
 0.11000000E+00 0.76332223E-04 0.24050346E+00
 0.12000000E+00 0.76149406E-04 0.24050151E+00
 0.13000000E+00 0.76699217E-04 0.24049939E+00
 0.14000000E+00 0.76674595E-04 0.24049714E+00
