   1.0000000000000000E-002      450746        2048
   2.2000000000000006E-002      387732        1976
   3.4000000000000002E-002      360430        1936
   4.5999999999999992E-002      358712        1904
   5.7999999999999996E-002      356526        1880
   7.0000000000000021E-002      321082        1824
   8.2000000000000045E-002      334334        1856
   9.4000000000000070E-002      300076        1808
  0.13000000000000012           296544        1736
  0.19000000000000017           289166        1704
  0.25000000000000022           262786        1648
  0.31000000000000028           241920        1560
  0.37000000000000033           226968        1568
  0.43000000000000038           238318        1536
  0.49000000000000021           222898        1504
  0.55000000000000004           221320        1488
  0.60999999999999976           221948        1480
  0.66999999999999948           200192        1464
  0.72999999999999932           192718        1464
  0.78999999999999904           171768        1440
  0.84999999999999887           181722        1432
  0.90999999999999859           184452        1448
  0.96999999999999831           179224        1432
   1.0299999999999980           187152        1416
   1.0899999999999979           189844        1432
   1.1499999999999977           102954        1296
   1.2099999999999973           158296        1368
   1.2699999999999971           139382        1360
   1.3299999999999970           163218        1368
   1.3899999999999966           180040        1408
   1.4499999999999964           155638        1360
   1.5099999999999962           177100        1416
   1.5699999999999961           184638        1424
   1.6299999999999957           148286        1368
   1.6899999999999955           172994        1368
   1.7499999999999953           127328        1352
   1.8099999999999954           153572        1376
   1.8339999999999954           166630        1352
   1.8579999999999952           167172        1360
   1.8819999999999952           179882        1400
   1.9059999999999950           144064        1368
   1.9299999999999948           134594        1336
   1.9539999999999949           157044        1328
   1.9779999999999947           168562        1408
   2.0019999999999945           167654        1408
   2.0259999999999945           182248        1400
   2.0499999999999945           184332        1408
   2.0739999999999945           166440        1384
   2.0979999999999941           160950        1408
   2.1219999999999941           148838        1384
   2.1459999999999941           158288        1368
   2.1699999999999942           166558        1368
   2.1939999999999937           174446        1384
   2.2819999999999934           151232        1408
   2.4019999999999930           163282        1384
   2.5219999999999927           154296        1376
   2.6419999999999919           168684        1392
   2.7619999999999916           144248        1376
   2.8819999999999912           180008        1400
   3.0019999999999909           147554        1392
   3.6019999999999905           143936        1384
   4.2019999999999911           160870        1432
   4.8019999999999907           163892        1448
   5.4019999999999904           182148        1496
   6.0019999999999909           183058        1520
   6.6019999999999905           177926        1528
   7.2019999999999911           183450        1560
   7.8019999999999907           164720        1568
   8.4019999999999904           196428        1576
   9.0019999999999900           186992        1600
   9.6019999999999914           170716        1576
   10.201999999999991           148232        1600
   10.801999999999991           182120        1608
   11.401999999999990           169278        1624
   12.001999999999990           208658        1688
   12.601999999999991           200134        1624
   13.201999999999991           208210        1736
   13.801999999999991           210458        1688
   14.401999999999989           200082        1728
   15.001999999999988           201540        1704
   15.601999999999990           242668        1760
   16.201999999999988           215980        1744
   16.801999999999989           222860        1800
   17.401999999999990           187260        1752
   18.001999999999988           225048        1776
   18.601999999999990           198732        1800
   19.201999999999988           220446        1712
   19.801999999999989           217784        1816
   20.401999999999990           214866        1792
   21.001999999999988           218908        1800
   21.601999999999990           236532        1808
   22.201999999999988           239892        1864
   22.801999999999989           237094        1840
   23.401999999999990           208986        1800
   24.001999999999988           247092        1888
   24.601999999999990           219122        1896
   25.201999999999988           231972        1840
   25.801999999999989           240022        1840
   26.401999999999990           262226        1920
   27.001999999999988           245238        1880
   27.601999999999990           248864        1912
   28.201999999999988           230446        1920
   28.801999999999989           268482        1960
   29.401999999999990           248502        1936
