   2.6000000000000009E-002     1599948        3248
   4.5999999999999992E-002     1486340        3144
   6.6000000000000017E-002     1279480        3016
   8.6000000000000049E-002     1509711        3080
  0.13000000000000012          1318948        2744
  0.23000000000000018          1146082        2608
  0.33000000000000029           994394        2424
  0.43000000000000038           959398        2288
  0.53000000000000003           947341        2336
  0.62999999999999967          1018808        2336
  0.72999999999999932           948200        2248
  0.82999999999999885           843365        2232
  0.92999999999999849           879998        2248
   1.0299999999999980           808691        2152
   1.1299999999999977           656952        2096
   1.2299999999999973           792182        2128
   1.3299999999999970           845480        2272
   1.4299999999999966           768678        2160
   1.5299999999999960           821744        2112
   1.6299999999999957           820722        2240
   1.7299999999999953           776662        2168
   1.8179999999999954           794733        2216
   1.8579999999999952           768473        2208
   1.8979999999999950           644962        2032
   1.9379999999999948           811084        2280
   1.9779999999999947           804062        2168
   2.0179999999999945           756670        2136
   2.0579999999999945           759761        2184
   2.0979999999999941           761740        2200
   2.1379999999999941           841322        2272
   2.1779999999999942           777502        2232
   2.2819999999999934           795799        2216
   2.4819999999999927           731623        2168
   2.6819999999999919           714124        2200
   2.8819999999999912           823168        2184
   3.4019999999999908           800083        2336
   4.4019999999999904           759205        2280
   5.4019999999999904           866040        2264
   6.4019999999999904           852544        2288
   7.4019999999999904           947147        2320
   8.4019999999999904           953154        2448
   9.4019999999999904          1004206        2472
   10.401999999999990           959346        2552
   11.401999999999990           988140        2456
   12.401999999999990          1055818        2600
   13.401999999999990          1070601        2592
   14.401999999999989          1117914        2656
   15.401999999999989          1094185        2616
   16.401999999999990          1135254        2624
   17.401999999999990          1132601        2728
   18.401999999999990          1196228        2720
   19.401999999999990          1138900        2736
   20.401999999999990          1119651        2760
   21.401999999999990          1180616        2800
   22.401999999999990          1000490        2664
   23.401999999999990          1149542        2816
   24.401999999999990          1231516        2848
   25.401999999999990          1271403        2832
   26.401999999999990          1241804        2824
   27.401999999999990          1291079        2864
   28.401999999999990          1263818        2880
   29.401999999999990          1282061        2912
   30.401999999999990          1236596        2896
