 0.10000000E-01 0.37880944E-02 0.20922291E+00
 0.12000000E-01 0.37012000E-02 0.20921758E+00
 0.14000000E-01 0.35995360E-02 0.20921053E+00
 0.16000000E-01 0.35295300E-02 0.20920278E+00
 0.18000000E-01 0.34719599E-02 0.20919413E+00
 0.20000000E-01 0.34820918E-02 0.20918408E+00
 0.22000000E-01 0.35825453E-02 0.20917287E+00
 0.24000000E-01 0.36659699E-02 0.20916086E+00
 0.26000000E-01 0.36591784E-02 0.20914784E+00
 0.28000000E-01 0.36147893E-02 0.20913362E+00
 0.30000000E-01 0.35791715E-02 0.20911853E+00
 0.32000000E-01 0.35455039E-02 0.20910229E+00
 0.34000000E-01 0.35336209E-02 0.20908510E+00
 0.36000000E-01 0.35794915E-02 0.20906675E+00
 0.38000000E-01 0.36455717E-02 0.20904729E+00
 0.40000000E-01 0.36630156E-02 0.20902797E+00
 0.42000000E-01 0.36402673E-02 0.20900504E+00
 0.44000000E-01 0.36168522E-02 0.20898229E+00
 0.46000000E-01 0.35959386E-02 0.20895847E+00
 0.48000000E-01 0.35808067E-02 0.20893384E+00
 0.50000000E-01 0.36012890E-02 0.20890801E+00
 0.52000000E-01 0.36534376E-02 0.20888095E+00
 0.54000000E-01 0.36837922E-02 0.20885278E+00
 0.56000000E-01 0.36760570E-02 0.20882349E+00
 0.58000000E-01 0.36595835E-02 0.20879312E+00
 0.60000000E-01 0.36463701E-02 0.20876162E+00
 0.62000000E-01 0.36334699E-02 0.20872881E+00
 0.64000000E-01 0.36404349E-02 0.20869521E+00
 0.66000000E-01 0.36799378E-02 0.20866037E+00
 0.68000000E-01 0.37174132E-02 0.20862444E+00
 0.70000000E-01 0.37226378E-02 0.20858732E+00
 0.72000000E-01 0.37120356E-02 0.20854926E+00
 0.74000000E-01 0.37036905E-02 0.20850963E+00
 0.76000000E-01 0.36950524E-02 0.20846888E+00
 0.78000000E-01 0.36954780E-02 0.20842714E+00
 0.80000000E-01 0.37236189E-02 0.20838431E+00
 0.82000000E-01 0.37636149E-02 0.20836315E+00
 0.84000000E-01 0.37806251E-02 0.20829458E+00
 0.86000000E-01 0.37766861E-02 0.20824818E+00
 0.88000000E-01 0.37717466E-02 0.20820045E+00
 0.90000000E-01 0.37676788E-02 0.20815141E+00
 0.92000000E-01 0.37662557E-02 0.20810111E+00
 0.94000000E-01 0.37852114E-02 0.20804966E+00
 0.96000000E-01 0.38241299E-02 0.20799685E+00
 0.98000000E-01 0.38515294E-02 0.20794307E+00
 0.10000000E+00 0.38556957E-02 0.20788757E+00
 0.11000000E+00 0.39017521E-02 0.20759221E+00
 0.12000000E+00 0.39608272E-02 0.20726337E+00
 0.13000000E+00 0.40751623E-02 0.20689945E+00
 0.14000000E+00 0.41699218E-02 0.20645146E+00
 0.15000000E+00 0.42622307E-02 0.20605881E+00
 0.16000000E+00 0.44263699E-02 0.20557809E+00
 0.17000000E+00 0.45941584E-02 0.20505318E+00
 0.18000000E+00 0.47579915E-02 0.20448188E+00
 0.19000000E+00 0.50326853E-02 0.20386044E+00
 0.20000000E+00 0.53656902E-02 0.20318420E+00
 0.21000000E+00 0.57933573E-02 0.20244969E+00
 0.22000000E+00 0.76379007E-02 0.20165167E+00
 0.23000000E+00 0.13764856E-01 0.20078425E+00
 0.24000000E+00 0.20903302E-01 0.19984274E+00
 0.25000000E+00 0.27880024E-01 0.19881912E+00
