 0.10000000E-01 0.55596167E-03 0.13239199E+00
 0.12000000E-01 0.54317659E-03 0.13237924E+00
 0.14000000E-01 0.52821795E-03 0.13236517E+00
 0.16000000E-01 0.51790011E-03 0.13234908E+00
 0.18000000E-01 0.50940158E-03 0.13233074E+00
 0.20000000E-01 0.51082682E-03 0.13231034E+00
 0.22000000E-01 0.52549154E-03 0.13228788E+00
 0.24000000E-01 0.53765298E-03 0.13226288E+00
 0.26000000E-01 0.53658128E-03 0.13223540E+00
 0.28000000E-01 0.52999181E-03 0.13220657E+00
 0.30000000E-01 0.52468245E-03 0.13217498E+00
 0.32000000E-01 0.51965395E-03 0.13214165E+00
 0.34000000E-01 0.51780886E-03 0.13210588E+00
 0.36000000E-01 0.52441127E-03 0.13206791E+00
 0.38000000E-01 0.53396473E-03 0.13202783E+00
 0.40000000E-01 0.53639517E-03 0.13198541E+00
 0.42000000E-01 0.53293942E-03 0.13194085E+00
 0.44000000E-01 0.52937990E-03 0.13189416E+00
 0.46000000E-01 0.52618093E-03 0.13184521E+00
 0.48000000E-01 0.52381987E-03 0.13179116E+00
 0.50000000E-01 0.52665024E-03 0.13174027E+00
 0.52000000E-01 0.53409422E-03 0.13168473E+00
 0.54000000E-01 0.53835172E-03 0.13162708E+00
 0.56000000E-01 0.53704731E-03 0.13156699E+00
 0.58000000E-01 0.53446185E-03 0.13150352E+00
 0.60000000E-01 0.53234542E-03 0.13143935E+00
 0.62000000E-01 0.53026801E-03 0.13137232E+00
 0.64000000E-01 0.53107126E-03 0.13130287E+00
 0.66000000E-01 0.53659543E-03 0.13123134E+00
 0.68000000E-01 0.54181689E-03 0.13115704E+00
 0.70000000E-01 0.54234688E-03 0.13108122E+00
 0.72000000E-01 0.54057136E-03 0.13100272E+00
 0.74000000E-01 0.53911586E-03 0.13092194E+00
 0.76000000E-01 0.53761109E-03 0.13083892E+00
 0.78000000E-01 0.53740892E-03 0.13075314E+00
 0.80000000E-01 0.54120470E-03 0.13066501E+00
 0.82000000E-01 0.54670418E-03 0.13057472E+00
 0.84000000E-01 0.54887448E-03 0.13048226E+00
