   1.6000000000000000E-002      410590        2056
   2.8000000000000008E-002      357586        2016
   3.9999999999999994E-002      331408        1960
   5.1999999999999984E-002      355860        1928
   6.4000000000000001E-002      326990        1872
   7.6000000000000040E-002      315896        1848
   8.8000000000000064E-002      313200        1832
  0.10000000000000009           279610        1792
  0.16000000000000014           246074        1648
  0.22000000000000020           237470        1616
  0.28000000000000025           228680        1552
  0.34000000000000030           224146        1584
  0.40000000000000036           209338        1496
  0.46000000000000035           192864        1520
  0.52000000000000013           181808        1432
  0.57999999999999985           207600        1496
  0.63999999999999968           168384        1440
  0.69999999999999940           197496        1472
  0.75999999999999912           191680        1440
  0.81999999999999895           191134        1440
  0.87999999999999867           190516        1416
  0.93999999999999850           172604        1424
  0.99999999999999822           184100        1424
   1.0599999999999981           171716        1408
   1.1199999999999977           168652        1424
   1.1799999999999975           164862        1368
   1.2399999999999973           157022        1408
   1.2999999999999969           194736        1424
   1.3599999999999968           157554        1416
   1.4199999999999966           132628        1328
   1.4799999999999964           151842        1376
   1.5399999999999960           166546        1416
   1.5999999999999959           163832        1376
   1.6599999999999957           145988        1376
   1.7199999999999953           154824        1352
   1.7799999999999951           144920        1368
   1.8219999999999954           133780        1360
   1.8459999999999952           158570        1328
   1.8699999999999952           165208        1344
   1.8939999999999950           161124        1392
   1.9179999999999950           161828        1384
   1.9419999999999948           170976        1392
   1.9659999999999949           135512        1336
   1.9899999999999947           140368        1344
   2.0139999999999945           151026        1376
   2.0379999999999945           136668        1360
   2.0619999999999945           131700        1344
   2.0859999999999945           151218        1384
   2.1099999999999941           137484        1352
   2.1339999999999941           132960        1344
   2.1579999999999941           140602        1336
   2.1819999999999937           155136        1368
   2.2219999999999938           158544        1400
   2.3419999999999934           156268        1360
   2.4619999999999926            85374        1232
   2.5819999999999923           161482        1368
   2.7019999999999920           169686        1392
   2.8219999999999916           140346        1352
   2.9419999999999908           145566        1416
   3.3019999999999907           156126        1384
   3.9019999999999908           158510        1432
   4.5019999999999909           160132        1440
   5.1019999999999905           159852        1480
   5.7019999999999911           172510        1512
   6.3019999999999907           164514        1504
   6.9019999999999904           162432        1504
   7.5019999999999909           164852        1544
   8.1019999999999914           185698        1592
   8.7019999999999911           148236        1560
   9.3019999999999907           191286        1560
   9.9019999999999904           187170        1632
   10.501999999999990           188960        1624
   11.101999999999991           193572        1616
   11.701999999999991           176164        1624
   12.301999999999991           200478        1640
   12.901999999999990           210518        1672
   13.501999999999990           209110        1704
   14.101999999999991           197564        1728
   14.701999999999989           214146        1720
   15.301999999999989           199362        1720
   15.901999999999989           174774        1688
   16.501999999999988           199648        1720
   17.101999999999990           217582        1760
   17.701999999999988           197546        1808
   18.301999999999989           209488        1760
   18.901999999999990           206822        1752
   19.501999999999988           210402        1776
   20.101999999999990           194704        1784
   20.701999999999988           212774        1768
   21.301999999999989           103226        1488
   21.901999999999990           215174        1800
   22.501999999999988           248614        1904
   23.101999999999990           239658        1840
   23.701999999999988           229854        1880
   24.301999999999989           221020        1872
   24.901999999999990           230510        1856
   25.501999999999988           246212        1896
   26.101999999999990           244090        1888
   26.701999999999988           209096        1880
   27.301999999999989           243960        1904
   27.901999999999990           226598        1880
   28.501999999999988           238118        1920
   29.101999999999990           239872        1928
   29.701999999999988           250964        1976
