 0.10000000E-01 0.25609375E-07 0.55130986E-01
 0.12000000E-01 0.25015943E-07 0.55130808E-01
 0.14000000E-01 0.24321160E-07 0.55130699E-01
 0.16000000E-01 0.23839157E-07 0.55130528E-01
 0.18000000E-01 0.23439841E-07 0.55130072E-01
 0.20000000E-01 0.23494938E-07 0.55130118E-01
 0.22000000E-01 0.24156759E-07 0.55129896E-01
 0.24000000E-01 0.24703438E-07 0.55129531E-01
 0.26000000E-01 0.24642879E-07 0.55129190E-01
 0.28000000E-01 0.24328362E-07 0.55128871E-01
 0.30000000E-01 0.24071413E-07 0.55128486E-01
 0.32000000E-01 0.23826482E-07 0.55128144E-01
 0.34000000E-01 0.23725230E-07 0.55127790E-01
 0.36000000E-01 0.24007116E-07 0.55127525E-01
 0.38000000E-01 0.24422627E-07 0.55126835E-01
 0.40000000E-01 0.24514289E-07 0.55126254E-01
 0.42000000E-01 0.24337915E-07 0.55125801E-01
 0.44000000E-01 0.24155642E-07 0.55125273E-01
 0.46000000E-01 0.23988866E-07 0.55124691E-01
 0.48000000E-01 0.23858539E-07 0.55124053E-01
 0.50000000E-01 0.23959826E-07 0.55123375E-01
 0.52000000E-01 0.24267087E-07 0.55122772E-01
 0.54000000E-01 0.24431350E-07 0.55119806E-01
 0.56000000E-01 0.24346167E-07 0.55121397E-01
 0.58000000E-01 0.24202518E-07 0.55120687E-01
 0.60000000E-01 0.24078790E-07 0.55119993E-01
 0.62000000E-01 0.23955686E-07 0.55119219E-01
 0.64000000E-01 0.23957972E-07 0.55118323E-01
 0.66000000E-01 0.24166680E-07 0.55117593E-01
 0.68000000E-01 0.24361593E-07 0.55116658E-01
 0.70000000E-01 0.24350273E-07 0.55115845E-01
 0.72000000E-01 0.24236834E-07 0.55115043E-01
 0.74000000E-01 0.24136134E-07 0.55113918E-01
 0.76000000E-01 0.24032304E-07 0.55111667E-01
 0.78000000E-01 0.23982938E-07 0.55110447E-01
 0.80000000E-01 0.24103577E-07 0.55109486E-01
 0.82000000E-01 0.24296322E-07 0.55107972E-01
 0.84000000E-01 0.24346280E-07 0.55105006E-01
 0.86000000E-01 0.24265771E-07 0.55107814E-01
 0.88000000E-01 0.24177263E-07 0.55106794E-01
 0.90000000E-01 0.24092669E-07 0.55104828E-01
 0.92000000E-01 0.24022004E-07 0.55104474E-01
 0.94000000E-01 0.24070865E-07 0.55102509E-01
 0.96000000E-01 0.24236871E-07 0.55102482E-01
 0.98000000E-01 0.24333356E-07 0.55100790E-01
 0.10000000E+00 0.24290893E-07 0.55104640E-01
 0.11000000E+00 0.24186888E-07 0.55093028E-01
 0.12000000E+00 0.24114465E-07 0.55085670E-01
 0.13000000E+00 0.24272154E-07 0.55077678E-01
 0.14000000E+00 0.24246947E-07 0.55068581E-01
 0.15000000E+00 0.24144954E-07 0.55059881E-01
 0.16000000E+00 0.24277002E-07 0.55050094E-01
 0.17000000E+00 0.24296332E-07 0.55039902E-01
 0.18000000E+00 0.24184078E-07 0.55028435E-01
 0.19000000E+00 0.24298317E-07 0.55016181E-01
 0.20000000E+00 0.24341988E-07 0.55004175E-01
 0.21000000E+00 0.24231186E-07 0.54990476E-01
 0.22000000E+00 0.24332499E-07 0.54977462E-01
 0.23000000E+00 0.24388584E-07 0.54962384E-01
 0.24000000E+00 0.24285478E-07 0.54947877E-01
 0.25000000E+00 0.24377696E-07 0.54932156E-01
 0.26000000E+00 0.24439246E-07 0.54915932E-01
 0.27000000E+00 0.24346423E-07 0.54898954E-01
 0.28000000E+00 0.24433048E-07 0.54881444E-01
 0.29000000E+00 0.24495856E-07 0.54863065E-01
 0.30000000E+00 0.24414041E-07 0.54843845E-01
 0.31000000E+00 0.24498284E-07 0.54824382E-01
 0.32000000E+00 0.24559269E-07 0.54804233E-01
 0.33000000E+00 0.24489038E-07 0.54783213E-01
 0.34000000E+00 0.24573509E-07 0.54761521E-01
 0.35000000E+00 0.24629467E-07 0.54739284E-01
 0.36000000E+00 0.24572807E-07 0.54716497E-01
 0.37000000E+00 0.24659162E-07 0.54693044E-01
 0.38000000E+00 0.24705674E-07 0.54668657E-01
 0.39000000E+00 0.24667229E-07 0.54644528E-01
 0.40000000E+00 0.24756047E-07 0.54617822E-01
 0.41000000E+00 0.24786802E-07 0.54591610E-01
 0.42000000E+00 0.24774074E-07 0.54564800E-01
 0.43000000E+00 0.24865176E-07 0.54537276E-01
 0.44000000E+00 0.24872942E-07 0.54508783E-01
 0.45000000E+00 0.24894012E-07 0.54479858E-01
 0.46000000E+00 0.24986684E-07 0.54448605E-01
 0.47000000E+00 0.24968399E-07 0.54419705E-01
 0.48000000E+00 0.25026120E-07 0.54388569E-01
 0.49000000E+00 0.25117166E-07 0.54356817E-01
 0.50000000E+00 0.25083589E-07 0.54324288E-01
 0.51000000E+00 0.25170056E-07 0.54291866E-01
 0.52000000E+00 0.25247379E-07 0.54257329E-01
 0.53000000E+00 0.25229102E-07 0.54222827E-01
 0.54000000E+00 0.25330239E-07 0.54187287E-01
 0.55000000E+00 0.25369803E-07 0.54151197E-01
 0.56000000E+00 0.25403390E-07 0.54114566E-01
 0.57000000E+00 0.25509919E-07 0.54077055E-01
 0.58000000E+00 0.25503514E-07 0.54038892E-01
 0.59000000E+00 0.25594348E-07 0.53999992E-01
 0.60000000E+00 0.25691120E-07 0.53960430E-01
 0.61000000E+00 0.25687892E-07 0.53919998E-01
 0.62000000E+00 0.25805728E-07 0.53878933E-01
 0.63000000E+00 0.25850850E-07 0.53836913E-01
 0.64000000E+00 0.25919045E-07 0.53794145E-01
 0.65000000E+00 0.26041685E-07 0.53750808E-01
 0.66000000E+00 0.26043532E-07 0.53706714E-01
 0.67000000E+00 0.26170609E-07 0.53657529E-01
 0.68000000E+00 0.26252523E-07 0.53616165E-01
 0.69000000E+00 0.26316621E-07 0.53569817E-01
 0.70000000E+00 0.26458170E-07 0.53522552E-01
 0.71000000E+00 0.26476866E-07 0.53474595E-01
 0.72000000E+00 0.26622458E-07 0.53425741E-01
 0.73000000E+00 0.26721374E-07 0.53376252E-01
 0.74000000E+00 0.26810515E-07 0.53325876E-01
 0.75000000E+00 0.26974453E-07 0.53274834E-01
 0.76000000E+00 0.27012636E-07 0.53122069E-01
 0.77000000E+00 0.27189691E-07 0.53177791E-01
 0.78000000E+00 0.27286030E-07 0.53116571E-01
 0.79000000E+00 0.27434330E-07 0.53062023E-01
 0.80000000E+00 0.27616470E-07 0.53006874E-01
 0.81000000E+00 0.27702763E-07 0.52950870E-01
 0.82000000E+00 0.27925389E-07 0.52894009E-01
 0.83000000E+00 0.28014651E-07 0.52836162E-01
