   2.2000000000000006E-002     1139810        2240
   4.1999999999999996E-002     1171472        2240
   6.2000000000000000E-002      988794        2112
   8.2000000000000045E-002     1043458        2216
  0.11000000000000008          1026649        2176
  0.21000000000000019           833386        2072
  0.31000000000000028           890492        2120
  0.41000000000000036          1001644        1952
  0.51000000000000012           911886        2000
  0.60999999999999976          1041638        2016
  0.70999999999999941          1000404        1896
  0.80999999999999894           802526        1856
  0.90999999999999859           530845        1792
   1.0099999999999982           803363        1856
   1.1099999999999979           655868        1912
   1.2099999999999973           485239        1816
   1.3099999999999969           797983        1856
   1.4099999999999966           399508        1712
   1.5099999999999962           684640        1848
   1.6099999999999959           682358        1808
   1.7099999999999955           788588        1800
   1.8099999999999954           716542        1840
   1.8499999999999952           845886        1824
   1.8899999999999950           656216        1880
   1.9299999999999948           886440        1888
   1.9699999999999949           731505        1864
   2.0099999999999945           635165        1832
   2.0499999999999945           789281        1896
   2.0899999999999941           594434        1808
   2.1299999999999941           786022        1880
   2.1699999999999942           729718        1800
   2.2419999999999938           825102        1920
   2.4419999999999931           422590        1736
   2.6419999999999919           655057        1840
   2.8419999999999912           515878        1808
   3.2019999999999906           452490        1776
   4.2019999999999911           841511        1888
   5.2019999999999911           739802        1848
   6.2019999999999911           769632        1824
   7.2019999999999911           608978        1984
   8.2019999999999911           671586        2024
   9.2019999999999911           835294        2112
   10.201999999999991          1009580        2216
   11.201999999999991           719267        1976
   12.201999999999991           912578        2088
   13.201999999999991           972634        2184
   14.201999999999991           980664        2048
   15.201999999999989          1085933        2280
   16.201999999999988           998041        2112
   17.201999999999988           987130        2232
   18.201999999999988          1068496        2176
   19.201999999999988           816758        2168
   20.201999999999988          1138194        2248
   21.201999999999988          1108366        2232
   22.201999999999988          1116659        2232
   23.201999999999988          1011852        2280
   24.201999999999988          1009472        2328
   25.201999999999988          1199044        2376
   26.201999999999988          1116473        2320
   27.201999999999988          1185057        2328
   28.201999999999988           822101        2288
   29.201999999999988          1067670        2360
   30.201999999999988          1278404        2384
